"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"매홀중학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 내삼미로48번길 17,경기도 오산시 수청동 634,경기도 오산시청,37.16800267,127.0688472,2021-08-06
"매홀고등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 내삼미로80번길 9-10,경기도 오산시 수청동 632,경기도 오산시청,37.16945751,127.0688500328,2021-08-06
"세마초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 세마문학로 45,경기도 오산시 지곶동 578,경기도 오산시청,37.1696802,127.0275815,2021-08-06
"세마초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 세마문학로 45,경기도 오산시 지곶동 578,경기도 오산시청,37.1696802,127.0275815,2021-08-06
"정원유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 5,경기도 오산시 수청동 585-2,경기도 오산시청,37.17052089,127.0583761,2021-08-06
"수청초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 오산대역로 123,경기도 오산시 수청동 584,경기도 오산시청,37.17084729,127.0554738,2021-08-06
"수청초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 오산대역로 123,경기도 오산시 수청동 584,경기도 오산시청,37.17084729,127.0554738,2021-08-06
"창의나라유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 금암로 26,경기도 오산시 금암동 534-1,경기도 오산시청,37.17148583,127.0494636,2021-08-06
"문시초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 여계산로 52-6,경기도 오산시 금암동 518,경기도 오산시청,37.17428105,127.0452767,2021-08-06
"문시초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 여계산로 52-6,경기도 오산시 금암동 518,경기도 오산시청,37.17428105,127.0452767,2021-08-06
"문시중학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 여계산로 52-24,경기도 오산시 금암동 519,경기도 오산시청,37.17443429,127.0471779,2021-08-06
"세미초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 내삼미로 127,경기도 오산시 내삼미동 896,경기도 오산시청,37.17448251,127.0643873,2021-08-06
"세미초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 내삼미로 127,경기도 오산시 내삼미동 896,경기도 오산시청,37.17448251,127.0643873,2021-08-06
"물향기유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 80-8,경기도 오산시 내삼미동 886,경기도 오산시청,37.17582753,127.0548574,2021-08-06
"성심학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 독산성로 140-24,경기도 오산시 지곶동 353-3,경기도 오산시청,37.1767618,127.0175204,2021-08-06
"세교유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 204-6,경기도 오산시 금암동 512-2,경기도 오산시청,37.17712639,127.0443499791,2021-08-06
"세교고등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 112,경기도 오산시 금암동 487,경기도 오산시청,37.17800671,127.0533473,2021-08-06
"금암초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 204-20,경기도 오산시 금암동 510,경기도 오산시청,37.17873483,127.0439479,2021-08-06
"금암초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 204-20,경기도 오산시 금암동 510,경기도 오산시청,37.17873483,127.0439479,2021-08-06
"필봉초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 124,경기도 오산시 금암동 486,경기도 오산시청,37.17882611,127.0523788,2021-08-06
"필봉초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수청로 124,경기도 오산시 금암동 486,경기도 오산시청,37.17882611,127.0523788,2021-08-06
"세마고등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수목원로 559-17,경기도 오산시 세교동 626,경기도 오산시청,37.18054088,127.040997,2021-08-06
"세마중학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수목원로 559-9,경기도 오산시 세교동 625,경기도 오산시청,37.18105837,127.0422521,2021-08-06
"광성초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수목원로 577-18,경기도 오산시 세교동 623,경기도 오산시청,37.18414545,127.0397103,2021-08-06
"광성초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 수목원로 577-18,경기도 오산시 세교동 623,경기도 오산시청,37.18414545,127.0397103,2021-08-06
"동탄숲유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 경기대로632번길 132,경기도 오산시 내삼미동 721,경기도 오산시청,37.18536324,127.0578457,2021-08-06
"펀키즈유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 큰말25번길 18,경기도 오산시 세교동 401,경기도 오산시청,37.18794254,127.0346613,2021-08-06
"삼미초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 북삼미로 183-9,경기도 오산시 외삼미동 290-3,경기도 오산시청,37.19135584,127.0602681,2021-08-06
"삼미초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 북삼미로 183-9,경기도 오산시 외삼미동 290-3,경기도 오산시청,37.19135584,127.0602681,2021-08-06
"뿌리유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 양산로348번길 23,경기도 오산시 양산동 359-3,경기도 오산시청,37.19600691,127.0256961,2021-08-06
"노블킨더유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 외삼미로 127,경기도 오산시 외삼미동 170-1,경기도 오산시청,37.19665129,127.0606888,2021-08-06
"하늘꿈의유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 외삼미로 162-52,경기도 오산시 외삼미동 119-6,경기도 오산시청,37.19674948,127.0649819,2021-08-06
"동탄우리유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 외삼미로 135,경기도 오산시 외삼미동 150-5,경기도 오산시청,37.19699725,127.0602521,2021-08-06
"양산초등학교",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 양산로 448,경기도 오산시 양산동 667-3,경기도 오산시청,37.19721014,127.0321107,2021-08-06
"양산초 병설유치원",출입문으로부터 직선거리 50m이내,경기도,오산시,학교절대정화구역,국민건강증진법제9조,,50000,031-8036-6083,경기도 오산시 양산로 448,경기도 오산시 양산동 667-3,경기도 오산시청,37.19721014,127.0321107,2021-08-06
"갈곶동부셀파우등생학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로25번길 14 , 201호 (갈곶동, 동부아파트)",,경기도 오산시청,37.12929873,127.0686993,2021-08-06
"피아노스토리학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로25번길 14 , 201호 일부 (갈곶동, 동부아파트)",,경기도 오산시청,37.12929873,127.0686993,2021-08-06
"로제타스톤어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 53 , 2층 일부 (갈곶동, 신웅빌딩)",,경기도 오산시청,37.12973993,127.0712268,2021-08-06
"하모니음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 청호로 23-24 , 112동 201~204호 (청호동, 엘리시아아파트)",,경기도 오산시청,37.13010791,127.0822438,2021-08-06
"한솔플러스우림영어수학학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 74 , 113호, 114호, 115호 (갈곶동, 우림아파트)",,경기도 오산시청,37.13055331,127.072296,2021-08-06
"미예뜰미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 74 , 204호 (갈곶동, 우림아파트)",,경기도 오산시청,37.13055331,127.072296,2021-08-06
"비엔나음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 74 , 301호 (갈곶동, 우림아파트)",,경기도 오산시청,37.13055331,127.072296,2021-08-06
"벨로체피아노학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 47 , 201호 일부 (갈곶동, 오산케이씨씨스위첸)",,경기도 오산시청,37.13130654,127.0679716,2021-08-06
"티앤씨단과학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 78-12 , 303,304호 (갈곶동)",,경기도 오산시청,37.13136493,127.0732557,2021-08-06
"장음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로50번길 29 , 1층 (갈곶동, 장음악학원)",,경기도 오산시청,37.13141622,127.0710098,2021-08-06
"명인학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로50번길 31 , 102호 (갈곶동, 통문장영어)",,경기도 오산시청,37.13146036,127.071186,2021-08-06
"웬디음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로50번길 31 , 1층 (갈곶동, 통문장영어)",,경기도 오산시청,37.13146036,127.071186,2021-08-06
"자이음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 동부대로 332-10 , 208호 (청호동, 오산자이 상가)",,경기도 오산시청,37.13150349,127.0794474,2021-08-06
"어썸영어중국어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 동부대로 332-10 , 301호 (청호동, 오산자이 상가)",,경기도 오산시청,37.13150349,127.0794474,2021-08-06
"자이천사소리음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 동부대로 332-10 , 302호 (청호동, 오산자이 상가)",,경기도 오산시청,37.13150349,127.0794474,2021-08-06
"청호영재학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 동부대로 332-10 , 303호 (청호동, 오산자이 상가)",,경기도 오산시청,37.13150349,127.0794474,2021-08-06
"이엠에이학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로62번길 15-8 , 1층, 2층 (갈곶동, EMA학원)",,경기도 오산시청,37.13153474,127.0709548,2021-08-06
"최상학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 466 , 3층 (청호동, 리젠시)",,경기도 오산시청,37.13241983,127.0850998,2021-08-06
"개념원리러닝센터&삼성영어고현초점학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 446 , 2층 (고현동)",,경기도 오산시청,37.13343105,127.083379,2021-08-06
"더피아노음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 99-17 , 201호 일부 (원동, 삼환아파트 상가)",,경기도 오산시청,37.13357768,127.0705752,2021-08-06
"경희아이네트학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 99-17 , 3층 (원동, 삼환아파트 상가)",,경기도 오산시청,37.13357768,127.0705752,2021-08-06
"든든한음악나무뮤직트리음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 99-16 , 201호, 202호 (원동, 동아아파트)",,경기도 오산시청,37.13391067,127.070798,2021-08-06
"에스라이팅어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 99-16 , 301호, 302호, 303호 (원동, 동아아파트)",,경기도 오산시청,37.13391067,127.070798,2021-08-06
"해법영어중국어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 430-7 , 1층일부 (고현동)",,경기도 오산시청,37.13393084,127.0819957,2021-08-06
"꼬꼬마미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 430-7 , 202호 (고현동)",,경기도 오산시청,37.13393084,127.0819957,2021-08-06
"고현아르떼음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 430-7 , 203호 (고현동)",,경기도 오산시청,37.13393084,127.0819957,2021-08-06
e해법수학해법논술학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 430-7 , 2층 일부 (고현동)",,경기도 오산시청,37.13393084,127.0819957,2021-08-06
"더스터디갈곶독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 79 , 302호 (갈곶동)",,경기도 오산시청,37.13396381,127.0688433,2021-08-06
"오렌지음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 79 , 401호 (갈곶동)",,경기도 오산시청,37.13396381,127.0688433,2021-08-06
"티칭코칭학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 79 , 403호 (갈곶동)",,경기도 오산시청,37.13396381,127.0688433,2021-08-06
"눈높이러닝센터삼환학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 79 , 리치타워 201호~202호 (갈곶동)",,경기도 오산시청,37.13396381,127.0688433,2021-08-06
"비상아이비츠독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 105 , 304호 (원동, 로얄프라자)",,경기도 오산시청,37.13407957,127.0723718,2021-08-06
"지앤비영어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 105 , 401호 (원동, 로얄프라자)",,경기도 오산시청,37.13407957,127.0723718,2021-08-06
"비상아이비츠학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 105 , 402,403호 (원동, 로얄프라자)",,경기도 오산시청,37.13407957,127.0723718,2021-08-06
"오산교일학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 330-17 , 4층 (원동, 수성빌딩)",,경기도 오산시청,37.13442848,127.0723281,2021-08-06
"렌토피아노교육학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 93 , 201호 (갈곶동)",,경기도 오산시청,37.13518742,127.0687317,2021-08-06
"그리다미술관미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 93 , 301호 (갈곶동)",,경기도 오산시청,37.13518742,127.0687317,2021-08-06
"비상잉글리시아이이룸학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 93 , 302호, 303호, 304호 (갈곶동)",,경기도 오산시청,37.13518742,127.0687317,2021-08-06
SK에듀학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 91-10 , 4층 일부 (갈곶동)",,경기도 오산시청,37.13538296,127.0687300105,2021-08-06
"랭콘잉글리쉬오산어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로441번길 24-6 , 1층, 2층 (고현동, 이림유치원)",,경기도 오산시청,37.13554271,127.085743,2021-08-06
"튼튼영어마스터클럽원동학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 91-12 , 3층 (갈곶동)",,경기도 오산시청,37.13556166,127.0686974,2021-08-06
"별하스터디센터독서실",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 330 , 201호, 202호, 203호 (원동, 청구아파트)",,경기도 오산시청,37.13564908,127.0718541,2021-08-06
"뮤엠영어차수학고현캠퍼스학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 411-12 , 301,302호 (고현동, 주광프라자)",,경기도 오산시청,37.13585459,127.0820192,2021-08-06
"오산교일학원2관",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 327 , 2층 (원동, 왕호랑이체육관)",,경기도 오산시청,37.13609901,127.0718039,2021-08-06
"에이스학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 411-13 , 303호, 304호, 305호 (원동, 원동푸르지오 상가)",,경기도 오산시청,37.13630835,127.0825624,2021-08-06
"솔페즈음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 411-13 , 306호 (원동, 원동푸르지오 상가)",,경기도 오산시청,37.13630835,127.0825624,2021-08-06
"크레파스미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 수목원로 25-50 , 1층 (탑동)",,경기도 오산시청,37.13648704,127.0510572,2021-08-06
"팬그램어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 411-80 , 1층, 3층 301호 (원동)",,경기도 오산시청,37.13780973,127.0837946,2021-08-06
"알티오라남오산어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 남부대로 411-80 , 2층 (원동)",,경기도 오산시청,37.13780973,127.0837946,2021-08-06
"멘토e클래스학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로148번길 13 , 101동 201호 일부 (원동)",,경기도 오산시청,37.13801733,127.0749179,2021-08-06
"눈높이러닝센터오산원동대림학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로132번길 28-19 , 203호, 204호 (원동, 승희프라자)",,경기도 오산시청,37.1382381,127.0727351,2021-08-06
"오산원동잉글리시아이영어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로132번길 10 , 201호 (원동, 원동e-편한세상2단지)",,경기도 오산시청,37.13837348,127.0692109,2021-08-06
"대림심포니음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로132번길 10 , 304호 (원동, 원동e-편한세상2단지)",,경기도 오산시청,37.13837348,127.0692109,2021-08-06
"웅진씽크빅학습센터원동학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 154 , 402호일부 (원동, 패션 폴라리스)",,경기도 오산시청,37.13849384,127.0738675,2021-08-06
"오산확인영어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 154 , 407호 (원동, 패션 폴라리스)",,경기도 오산시청,37.13849384,127.0738675,2021-08-06
"오산메타수학학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 154 , 408호, 409호 (원동, 패션 폴라리스)",,경기도 오산시청,37.13849384,127.0738675,2021-08-06
"대한논리속독오산학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 155 , 502호 (원동, 신한프라자A)",,경기도 오산시청,37.13864569,127.0731109,2021-08-06
"피카소미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로132번길 36 , 301호 (원동, 대림프라자)",,경기도 오산시청,37.13865323,127.072726,2021-08-06
"베베궁학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로132번길 36 , 4층, 501호일부 (원동, 대림프라자)",,경기도 오산시청,37.13865323,127.072726,2021-08-06
"퀼른음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로132번길 36 , 5층 (원동, 대림프라자)",,경기도 오산시청,37.13865323,127.072726,2021-08-06
"국제리듬음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 14 , 204호 (원동, 원동e-편한세상1단지)",,경기도 오산시청,37.14026631,127.0713891,2021-08-06
"킹스칼리지학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 174 , 404호 (원동, 다모아프라자)",,경기도 오산시청,37.14027925,127.073793,2021-08-06
"오산G1230학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 174 , 501호, 502-2호 (원동, 다모아프라자)",,경기도 오산시청,37.14027925,127.073793,2021-08-06
W플러스독서실,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 174 , 503호 (원동, 다모아프라자)",,경기도 오산시청,37.14027925,127.073793,2021-08-06
G1230더레드학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 174 , 601호 (원동, 다모아프라자)",,경기도 오산시청,37.14027925,127.073793,2021-08-06
"한세메이트뮤엠학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 밀머리로21번길 9 , 1층 일부 (원동, 한세교회)",,경기도 오산시청,37.140526,127.0748822,2021-08-06
"킹스칼리지본원학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 178 , 301호 (원동, 비전탑)",,경기도 오산시청,37.14064303,127.0739045,2021-08-06
"영렘브란트원동클래스미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 12 , 201호 (원동, 원동이편한세상1단지)",,경기도 오산시청,37.14104414,127.069806,2021-08-06
"임마누엘음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 수목원로49번길 61 , 2층 일부 (누읍동)",,경기도 오산시청,37.14119999,127.0488149,2021-08-06
Hesed학원,학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 누읍로 10 , 3층 (누읍동)",,경기도 오산시청,37.14143347,127.048773,2021-08-06
"수학의힘영어의힘학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 7 , 4층 (원동, 원동G MATE)",,경기도 오산시청,37.14144289,127.0696109,2021-08-06
"이보영의토킹클럽오산원동어학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 7 , 501호 (원동, 원동G MATE)",,경기도 오산시청,37.14144289,127.0696109,2021-08-06
"르네상스학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 7 , 601호 (원동, 원동G MATE)",,경기도 오산시청,37.14144289,127.0696109,2021-08-06
"손리경음악학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 11 , 201호 (원동, 원동프라자)",,경기도 오산시청,37.14145038,127.0699026,2021-08-06
"일신학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 11 , 401호 (원동, 원동프라자)",,경기도 오산시청,37.14145038,127.0699026,2021-08-06
"푸른꿈홍익미술학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 11 , 501호 (원동, 원동프라자)",,경기도 오산시청,37.14145038,127.0699026,2021-08-06
"해법영어오산대림학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 11 , 502호 (원동, 원동프라자)",,경기도 오산시청,37.14145038,127.0699026,2021-08-06
"스카이학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로160번길 11 , 601호, 602호 (원동, 원동프라자)",,경기도 오산시청,37.14145038,127.0699026,2021-08-06
"참선생학원",학원 내 전구역,경기도,오산시,학원,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 164 , 704호, 705호 (원동, 양우프라자)",,경기도 오산시청,37.14146807,127.0690764,2021-08-06
